Iron, Fe;Carbon, C;Sulfur, S;Silicon, Si;Phosphorous, P;Manganese, Mn;Chromium, Cr;Nickel, Ni;Molybdenum, Mo;Copper, Cu;Density;Hardness, Vickers;Thermal Conductivity;Specific Heat Capacity;CTE, linear;Electrical Resistivity;Elongation at Break;Bulk Modulus;Modulus of Elasticity;Shear Modulus;Poissons Ratio;Tensile Strength, Yield;Tensile Strength, Ultimate
96.85;0.185;0.04;0.275;0.04;0.8;0.45;1.05;0.35;0.0;7.85;372.0;44.5;0.475;NA;2.45e-05;13.0;160.0;205.0;80.0;0.29;841.0;1172.0
96.12;0.13;0.015;0.5;0.015;0.44999999999999996;2.25;0.25;0.0;0.25;7.8;NA;52.0;0.47;12.0;1.7e-05;20.0;160.0;200.0;80.0;0.29;380.0;672.5
95.77;0.15;0.025;0.5;0.025;0.44999999999999996;2.25;0.4;0.0;0.4;7.8;NA;52.0;0.47;12.0;1.7e-05;14.0;160.0;200.0;80.0;0.29;585.0;792.5
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;217.0;46.6;0.475;11.2;2.34e-05;16.0;160.0;187.0;72.0;0.3;550.0;620.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;361.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;948.0;1158.0
97.23750000000001;0.2;0.04;0.22499999999999998;0.035;0.6;0.44999999999999996;1.05;0.2;0.0;7.85;218.0;44.5;0.475;NA;2.45e-05;NA;160.0;205.0;80.0;0.29;NA;NA
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;339.0;44.5;0.475;11.3;2.48e-05;13.2;159.0;200.0;78.0;0.29;710.0;1110.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;350.0;46.6;0.475;NA;2.34e-05;15.0;160.0;205.0;80.0;0.29;924.0;1110.0
96.16;0.2;0.05;0.325;0.04;1.05;0.55;0.5;0.0;0.30000000000000004;7.8;NA;NA;NA;NA;NA;19.0;NA;NA;NA;NA;317.0;NA
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;217.0;46.6;0.475;NA;2.34e-05;24.3;160.0;205.0;80.0;0.29;400.0;675.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;309.0;44.5;0.475;11.3;2.45e-05;21.8;160.0;205.0;80.0;0.29;650.0;1005.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;549.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
96.94999999999999;0.15000000000000002;0.05;0.7;0.04;1.0;0.7;0.4;0.0;0.3;7.75;NA;NA;NA;NA;NA;21.0;NA;205.0;80.0;0.28;317.0;NA
96.93;0.18;0.04;0.22499999999999998;0.04;0.7749999999999999;0.44999999999999996;1.05;0.35;0.0;7.85;350.0;44.5;0.475;NA;2.45e-05;14.5;160.0;205.0;80.0;0.29;601.0;1096.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;155.0;46.6;0.475;NA;2.34e-05;31.3;160.0;205.0;80.0;0.29;385.0;540.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;261.0;46.6;0.475;NA;2.34e-05;20.5;160.0;205.0;80.0;0.29;670.0;855.0
95.8;0.3;0.008;0.65;0.008;0.55;1.25;0.25;0.5;0.35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;276.0;46.6;0.475;NA;2.34e-05;16.7;160.0;205.0;80.0;0.29;605.0;910.0
97.1575;0.45499999999999996;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;220.0;NA;NA;NA;NA;NA;160.0;NA;80.0;NA;NA;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;422.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
0.5;0.06;0.01;0.2;0.01;0.04;22.5;53.5;9.0;0.0;NA;260.0;NA;NA;NA;NA;37.0;NA;NA;NA;NA;510.0;770.0
0.0;0.02;0.015;0.4;0.015;1.5;19.5;25.0;4.5;1.5;8.1;160.0;13.0;NA;17.0;NA;29.0;NA;NA;NA;NA;250.0;410.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;397.0;51.9;0.472;11.5;1.74e-05;15.3;160.0;200.0;80.0;0.29;993.0;1238.0
97.69999999999999;0.39;0.045;0.375;0.035;0.775;0.475;0.45;0.365;0.0;7.8;408.0;44.8;0.4725;13.0;2.02e-05;20.15;165.0;198.0;77.0;0.28500000000000003;790.0;985.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;358.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
0.0;0.017;0.008;0.85;0.015;1.7;23.5;13.5;0.1;0.0;NA;200.0;14.0;NA;NA;NA;35.0;NA;NA;NA;NA;400.0;600.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;NA;2.34e-05;21.0;160.0;205.0;80.0;0.29;490.0;675.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;269.0;51.9;0.472;11.5;1.74e-05;19.5;160.0;200.0;80.0;0.29;565.0;862.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;NA;2.34e-05;20.0;160.0;205.0;80.0;0.29;572.0;917.0
97.2375;0.225;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;372.0;51.9;0.472;11.5;1.74e-05;11.3;160.0;200.0;80.0;0.29;693.0;1198.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;309.0;44.5;0.475;11.3;2.45e-05;21.8;160.0;205.0;80.0;0.29;650.0;1005.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;411.0;46.6;0.475;NA;2.34e-05;13.2;160.0;205.0;80.0;0.29;1085.0;1380.0
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;531.0;44.5;0.475;12.3;2.48e-05;12.0;160.0;196.0;75.0;0.3;1550.0;1855.0
0.0;0.02;0.015;0.4;0.015;1.8;20.0;25.0;4.5;1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;269.0;44.5;0.475;10.4;2.48e-05;21.7;159.0;200.0;78.0;0.29;731.0;855.0
97.0575;0.55;0.05;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;229.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;323.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
0.0;0.02;0.012;0.4;0.01;1.7;18.5;13.0;3.5;0.1;8.0;160.0;15.0;NA;NA;NA;28.0;NA;NA;NA;NA;290.0;460.0
0.0;0.02;0.015;0.8;0.025;1.2;22.5;9.0;3.0;0.0;7.9;240.0;16.0;NA;14.5;NA;25.0;NA;NA;NA;NA;60.0;750.0
97.28;0.24;0.04;0.325;0.035;1.15;0.25;0.25;0.08;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;18.0;160.0;200.0;80.0;0.29;310.0;517.5
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;350.0;46.6;0.475;NA;2.34e-05;16.5;160.0;205.0;80.0;0.29;910.0;1095.0
95.69;0.36;0.0;0.25;0.0;0.7;1.4;1.4;0.2;0.0;NA;NA;NA;NA;NA;NA;12.0;NA;NA;NA;NA;690.0;1000.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;350.0;44.5;0.475;12.3;2.48e-05;15.5;159.0;200.0;78.0;0.29;1000.0;1138.0
95.61500000000001;0.21000000000000002;0.025;0.4;0.025;1.6;0.525;0.55;0.4;0.6499999999999999;NA;NA;NA;NA;NA;NA;14.4;NA;NA;NA;NA;1100.0;NA
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.0;160.0;200.0;80.0;0.29;979.0;1227.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;361.0;46.6;0.475;NA;2.34e-05;14.3;160.0;205.0;80.0;0.29;833.0;1157.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;411.0;44.5;0.475;11.3;2.45e-05;13.9;160.0;205.0;80.0;0.29;1035.0;1295.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;350.0;44.5;0.475;12.3;2.48e-05;16.5;159.0;200.0;78.0;0.29;1096.0;1138.0
0.0;0.02;0.015;0.3;0.02;0.3;24.5;9.5;4.0;0.0;7.9;NA;16.0;NA;14.5;NA;25.0;NA;NA;NA;NA;650.0;850.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;329.0;46.6;0.475;NA;2.34e-05;17.4;160.0;205.0;80.0;0.29;965.0;1060.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;170.0;44.5;0.475;11.3;2.45e-05;29.0;160.0;205.0;80.0;0.29;425.0;580.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;455.0;44.5;0.475;11.3;2.45e-05;13.5;160.0;205.0;80.0;0.29;1225.0;1505.0
97.4;0.15;0.05;0.22499999999999998;0.04;1.0750000000000002;0.4;0.375;0.0;0.35;7.75;NA;NA;NA;NA;NA;18.0;NA;205.0;80.0;0.28;345.0;NA
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;196.0;46.6;0.475;11.2;2.34e-05;24.5;160.0;205.0;80.0;0.29;385.0;635.0
94.722;0.37;0.008;0.3;0.0;1.4;2.0;1.0;0.2;0.0;7.81;NA;29.1;0.46;12.7;NA;NA;NA;205.0;NA;NA;827.0;979.0
97.05;0.29;0.04;0.325;0.035;1.25;0.25;0.25;0.08;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;16.0;160.0;200.0;80.0;0.29;345.0;627.5
96.0;0.07;0.025;0.4;0.025;0.55;0.75;0.85;0.2;1.15;7.8;NA;NA;NA;NA;NA;20.0;160.0;NA;80.0;NA;585.0;620.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;411.0;46.6;0.475;NA;2.34e-05;11.0;160.0;205.0;80.0;0.29;1035.0;1296.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;339.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;848.0;1096.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;332.0;46.6;0.475;11.2;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
68.4;0.03;0.03;0.3;0.04;1.8;17.0;10.0;2.1;0.0;8.0;NA;14.0;0.485;16.5;NA;40.0;NA;200.0;NA;NA;205.0;602.5
97.07825;0.505;0.045;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;254.0;46.6;0.475;NA;2.34e-05;18.5;160.0;205.0;80.0;0.29;650.0;841.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;339.0;44.5;0.475;11.3;2.45e-05;15.0;160.0;205.0;80.0;0.29;869.0;1040.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;350.0;44.5;0.475;12.3;2.48e-05;17.1;159.0;200.0;78.0;0.29;1117.0;1145.0
22.0;0.025;0.01;0.3;0.02;0.8;21.5;40.0;2.8;2.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.0;0.02;0.015;0.3;0.02;1.2;23.5;12.0;0.0;0.0;7.9;180.0;14.0;NA;18.0;NA;35.0;NA;NA;NA;NA;400.0;600.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;350.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;917.0;1076.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;170.0;44.5;0.475;11.3;2.45e-05;29.0;160.0;205.0;80.0;0.29;425.0;580.0
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;319.0;46.6;0.475;11.2;2.34e-05;16.4;160.0;205.0;80.0;0.29;1035.0;1050.0
96.27;0.19;0.05;0.475;0.04;1.025;0.525;0.4;0.0;0.325;7.8;NA;NA;NA;NA;NA;16.0;NA;NA;NA;NA;345.0;NA
0.5;0.03;0.01;0.2;0.015;0.2;22.0;60.0;9.0;0.0;8.3;220.0;15.0;NA;12.0;NA;42.0;NA;NA;NA;NA;430.0;770.0
96.6;0.2;0.03;0.325;0.04;1.15;0.25;0.25;0.08;0.35;7.8;NA;NA;NA;NA;NA;18.0;NA;205.0;80.0;0.28;310.0;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;170.0;46.6;0.475;NA;2.34e-05;28.5;160.0;205.0;80.0;0.29;360.0;565.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;269.0;46.6;0.475;NA;2.34e-05;15.5;160.0;205.0;80.0;0.29;600.0;910.0
67.9;0.03;0.03;0.6;0.04;1.8;16.5;11.0;2.1;0.0;7.9;NA;14.0;0.485;16.5;NA;40.0;NA;200.0;NA;NA;205.0;602.5
97.07825;0.505;0.045;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;223.0;46.6;0.475;NA;2.34e-05;22.5;160.0;205.0;80.0;0.29;385.0;715.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;269.0;46.6;0.475;NA;2.34e-05;21.5;160.0;205.0;80.0;0.29;731.0;876.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;661.0;46.6;0.475;NA;2.34e-05;12.8;160.0;205.0;80.0;0.29;926.0;1250.0
0.0;0.029;0.0;0.85;0.0;1.15;18.5;11.9;2.6;0.0;NA;NA;NA;NA;NA;NA;40.0;NA;NA;NA;NA;442.0;570.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;155.0;46.6;0.475;NA;2.34e-05;31.0;160.0;205.0;80.0;0.29;385.0;530.0
97.4975;0.22;0.04;0.22499999999999998;0.035;0.7749999999999999;0.495;0.55;0.2;0.0;7.85;440.0;46.6;0.475;NA;2.34e-05;13.0;160.0;205.0;80.0;0.29;1041.0;1451.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;261.0;46.6;0.475;NA;2.34e-05;19.5;160.0;205.0;80.0;0.29;560.0;855.0
97.2425;0.22;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;440.0;51.9;0.472;11.5;1.74e-05;13.0;160.0;200.0;80.0;0.29;1041.0;1451.0
97.0845;0.16499999999999998;0.04;0.275;0.035;1.125;0.525;0.5;0.25;0.0;7.75;NA;52.0;0.47;12.0;1.7e-05;16.0;160.0;200.0;80.0;0.29;690.0;862.5
95.05;0.55;0.0;0.3;0.0;0.7;1.1;1.7;0.5;0.0;7.78;NA;36.0;NA;13.1;NA;NA;NA;215.0;NA;NA;NA;NA
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;319.0;46.6;0.475;11.2;2.34e-05;16.4;160.0;205.0;80.0;0.29;1035.0;1050.0
95.77;0.15;0.025;0.5;0.025;0.44999999999999996;2.25;0.4;0.0;0.4;7.8;NA;52.0;0.47;12.0;1.7e-05;20.0;160.0;200.0;80.0;0.29;380.0;672.5
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;235.0;46.6;0.475;11.2;2.34e-05;22.5;160.0;205.0;80.0;0.29;615.0;765.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.0;160.0;200.0;80.0;0.29;1034.0;1200.0
0.0;0.015;0.015;0.2;0.02;1.8;20.5;13.5;2.9;0.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;19.9;160.0;205.0;80.0;0.29;876.0;965.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;170.0;44.5;0.475;11.3;2.45e-05;29.0;160.0;205.0;80.0;0.29;425.0;580.0
97.105;0.505;0.045;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;372.0;46.6;0.475;NA;2.34e-05;14.5;160.0;205.0;80.0;0.29;1105.0;1185.0
95.468;0.125;0.025;0.13;0.025;0.44999999999999996;3.0;0.25;0.0;0.25;7.8;NA;52.0;0.47;12.0;1.7e-05;14.0;160.0;200.0;80.0;0.29;585.0;792.5
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.0;160.0;200.0;80.0;0.29;1010.0;1227.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;361.0;44.5;0.475;12.3;2.48e-05;16.0;159.0;200.0;78.0;0.29;1103.0;1172.0
97.2425;0.22;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;372.0;51.9;0.472;11.5;1.74e-05;12.1;160.0;200.0;80.0;0.29;654.0;1176.0
0.0;0.02;0.015;0.2;0.02;1.6;24.0;20.0;0.3;0.1;8.0;150.0;14.0;NA;16.7;NA;37.0;NA;NA;NA;NA;280.0;590.0
0.0;0.04;0.011;0.8;0.009;1.2;18.0;12.0;2.6;0.2;8.0;160.0;15.0;NA;18.0;NA;30.0;NA;NA;NA;NA;390.0;540.0
0.0;0.015;0.015;0.35;0.015;1.8;23.5;13.0;0.3;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1.5;0.002;0.01;0.02;0.015;0.2;23.0;59.0;15.5;0.0;8.3;220.0;15.0;NA;12.0;NA;42.0;NA;NA;NA;NA;430.0;770.0
97.115;0.22;0.04;0.4;0.035;1.35;0.25;0.25;0.08;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;19.0;160.0;200.0;80.0;0.29;485.0;690.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;487.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;440.0;44.5;0.475;11.3;2.45e-05;12.5;160.0;205.0;80.0;0.29;1195.0;1460.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.3;160.0;200.0;80.0;0.29;958.0;1203.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;NA;2.34e-05;20.0;160.0;205.0;80.0;0.29;570.0;917.0
95.77;0.15;0.025;0.5;0.025;0.44999999999999996;2.25;0.4;0.0;0.4;7.8;NA;52.0;0.47;12.0;1.7e-05;13.0;160.0;200.0;80.0;0.29;690.0;862.5
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;309.0;44.5;0.475;11.3;2.45e-05;21.8;160.0;205.0;80.0;0.29;650.0;1005.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;339.0;46.6;0.475;NA;2.34e-05;15.5;160.0;205.0;80.0;0.29;848.0;1040.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;350.0;44.5;0.475;11.3;2.48e-05;17.1;159.0;200.0;78.0;0.29;1117.0;1145.0
97.4975;0.22;0.04;0.22499999999999998;0.035;0.7749999999999999;0.495;0.55;0.2;0.0;7.85;411.0;46.6;0.475;NA;2.34e-05;13.6;160.0;205.0;80.0;0.29;900.0;1250.0
96.122;0.31;0.008;0.4;0.0;0.75;1.2;0.8;0.41;0.0;7.67;650.0;29.1;0.46;12.6;NA;NA;NA;185.0;NA;NA;627.0;793.0
97.4625;0.225;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;372.0;46.6;0.475;NA;2.34e-05;12.1;160.0;205.0;80.0;0.29;654.0;1176.0
95.547;0.31;0.015;0.55;0.025;1.5;1.0;0.7;0.35;0.0;NA;NA;NA;NA;NA;NA;12.0;NA;NA;NA;NA;1240.0;NA
0.0;0.03;0.025;0.6;0.03;0.8;25.0;10.0;4.0;0.0;NA;298.0;NA;NA;NA;NA;28.0;NA;NA;NA;NA;765.0;913.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;350.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;917.0;1076.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;284.0;51.9;0.472;11.5;1.74e-05;18.8;160.0;200.0;80.0;0.29;570.0;910.0
97.0;0.15;0.03;0.25;0.03;0.7;1.0;0.25;0.25;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;188.0;46.6;0.475;NA;2.34e-05;27.8;160.0;205.0;80.0;0.29;360.0;600.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;397.0;51.9;0.472;11.5;1.74e-05;15.3;160.0;200.0;80.0;0.29;993.0;1238.0
96.85;0.185;0.04;0.275;0.04;0.8;0.45;1.05;0.35;0.0;7.85;339.0;44.5;0.475;NA;2.45e-05;17.8;160.0;205.0;80.0;0.29;714.0;1068.0
97.20750000000001;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
95.75;0.405;0.0;0.25;0.0;0.7;0.8;1.825;0.25;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
96.12;0.13;0.015;0.5;0.015;0.44999999999999996;2.25;0.25;0.0;0.25;7.8;NA;52.0;0.47;12.0;1.7e-05;13.0;160.0;200.0;80.0;0.29;690.0;862.5
95.7;0.4;0.0;0.3;0.0;0.7;0.8;1.85;0.25;0.0;7.83;NA;NA;NA;NA;NA;NA;NA;207.0;NA;NA;NA;NA
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;247.0;46.6;0.475;11.2;2.34e-05;21.2;160.0;205.0;80.0;0.29;595.0;780.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;422.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
0.0;0.03;0.0;0.9;0.0;0.8;20.0;10.0;0.0;0.0;NA;NA;NA;NA;NA;NA;35.0;NA;NA;NA;NA;490.0;620.0
95.85;0.44999999999999996;0.04;0.22499999999999998;0.035;0.75;1.05;0.55;1.0;0.0;7.87;NA;NA;NA;NA;NA;NA;NA;205.0;80.0;0.28;NA;NA
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;309.0;51.9;0.472;11.5;1.74e-05;17.8;160.0;200.0;80.0;0.29;731.0;993.0
95.468;0.125;0.025;0.13;0.025;0.44999999999999996;3.0;0.25;0.0;0.25;7.8;NA;52.0;0.47;12.0;1.7e-05;20.0;160.0;200.0;80.0;0.29;380.0;672.5
0.0;0.03;0.0;0.6;0.0;0.9;25.0;0.25;4.0;0.0;NA;NA;NA;NA;NA;NA;25.0;NA;NA;NA;NA;690.0;900.0
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;228.0;44.5;0.475;12.3;2.48e-05;22.0;152.0;192.0;74.0;0.29;470.0;745.0
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;207.0;46.6;0.475;11.2;2.34e-05;25.5;160.0;205.0;80.0;0.29;495.0;660.0
97.4325;0.255;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;211.0;46.6;0.475;NA;3e-05;NA;160.0;205.0;80.0;0.29;NA;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;192.0;46.6;0.475;NA;2.34e-05;26.3;160.0;205.0;80.0;0.29;360.0;635.0
97.20750000000001;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;285.0;46.6;0.475;NA;2.34e-05;23.0;160.0;205.0;80.0;0.29;752.0;889.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;350.0;44.5;0.475;11.3;2.45e-05;16.0;160.0;205.0;80.0;0.29;958.0;1110.0
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;228.0;46.6;0.475;11.2;2.34e-05;23.0;160.0;205.0;80.0;0.29;565.0;738.0
97.105;0.505;0.045;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;223.0;46.6;0.475;NA;2.34e-05;22.5;160.0;205.0;80.0;0.29;385.0;715.0
